"Country","Month","Date","Depth","Day"
"Réunion","November",2014-11-01,1.502,1
"Réunion","November",2015-11-01,1.256,1
"Réunion","November",2016-11-01,1.269,1
"Réunion","November",2017-11-01,1.383,1
"Réunion","November",2018-11-01,1.396,1
"Réunion","November",2019-11-01,1.56,1
"Réunion","December",2000-12-01,1.147,1
"Réunion","December",2001-12-01,0.691,1
"Réunion","December",2002-12-01,0.954,1
"Réunion","December",2003-12-01,0.728,1
"Réunion","December",2004-12-01,0.042,1
"Réunion","December",2005-12-01,0.265,1
"Réunion","December",2006-12-01,1.069,1
"Réunion","December",2007-12-01,0.682,1
"Réunion","December",2008-12-01,0.996,1
"Réunion","December",2009-12-01,1.209,1
"Réunion","December",2010-12-01,0.623,1
"Réunion","December",2011-12-01,0.536,1
"Réunion","December",2012-12-01,0.89,1
"Réunion","December",2013-12-01,0.763,1
"Réunion","December",2014-12-01,1.617,1
"Réunion","December",2015-12-01,1.82,1
"Réunion","December",2016-12-01,0.734,1
"Réunion","December",2017-12-01,1.898,1
"Réunion","December",2018-12-01,1.611,1
"Réunion","December",2019-12-01,2.411,1
"Saudi Arabia","January",2000-01-01,-0.053,1
"Saudi Arabia","January",2001-01-01,-0.429,1
"Saudi Arabia","January",2002-01-01,-0.57,1
"Saudi Arabia","January",2003-01-01,0.786,1
"Saudi Arabia","January",2004-01-01,1.619,1
"Saudi Arabia","January",2005-01-01,0.205,1
"Saudi Arabia","January",2006-01-01,1.098,1
"Saudi Arabia","January",2007-01-01,-1.238,1
"Saudi Arabia","January",2008-01-01,-1.676,1
"Saudi Arabia","January",2009-01-01,-0.203,1
"Saudi Arabia","January",2010-01-01,2.54,1
"Saudi Arabia","January",2011-01-01,0.924,1
"Saudi Arabia","January",2012-01-01,0.381,1
"Saudi Arabia","January",2013-01-01,1.65,1
"Saudi Arabia","January",2014-01-01,1.137,1
"Saudi Arabia","January",2015-01-01,1.277,1
"Saudi Arabia","January",2016-01-01,0.809,1
"Saudi Arabia","January",2017-01-01,1.596,1
"Saudi Arabia","January",2018-01-01,0.823,1
"Saudi Arabia","January",2019-01-01,2.676,1
"Saudi Arabia","February",2000-02-01,-0.368,1
"Saudi Arabia","February",2001-02-01,-0.32,1
"Saudi Arabia","February",2002-02-01,0.928,1
"Saudi Arabia","February",2003-02-01,0.963,1
"Saudi Arabia","February",2004-02-01,0.398,1
"Saudi Arabia","February",2005-02-01,0.617,1
"Saudi Arabia","February",2006-02-01,1.279,1
"Saudi Arabia","February",2007-02-01,0.81,1
"Saudi Arabia","February",2008-02-01,-0.771,1
"Saudi Arabia","February",2009-02-01,1.938,1
"Saudi Arabia","February",2010-02-01,2.629,1
"Saudi Arabia","February",2011-02-01,0.83,1
"Saudi Arabia","February",2012-02-01,0.344,1
"Saudi Arabia","February",2013-02-01,2.04,1
"Saudi Arabia","February",2014-02-01,0.499,1
"Saudi Arabia","February",2015-02-01,1.68,1
"Saudi Arabia","February",2016-02-01,1.66,1
"Saudi Arabia","February",2017-02-01,-1.189,1
"Saudi Arabia","February",2018-02-01,2.848,1
"Saudi Arabia","February",2019-02-01,1.11,1
"Saudi Arabia","March",2000-03-01,-0.501,1
"Saudi Arabia","March",2001-03-01,1.68,1
"Saudi Arabia","March",2002-03-01,0.812,1
"Saudi Arabia","March",2003-03-01,-0.374,1
"Saudi Arabia","March",2004-03-01,1.433,1
"Saudi Arabia","March",2005-03-01,0.956,1
"Saudi Arabia","March",2006-03-01,0.829,1
"Saudi Arabia","March",2007-03-01,0.359,1
"Saudi Arabia","March",2008-03-01,3.003,1
"Saudi Arabia","March",2009-03-01,0.48,1
"Saudi Arabia","March",2010-03-01,2.441,1
"Saudi Arabia","March",2011-03-01,-0.448,1
"Saudi Arabia","March",2012-03-01,-0.726,1
"Saudi Arabia","March",2013-03-01,1.943,1
"Saudi Arabia","March",2014-03-01,1.683,1
"Saudi Arabia","March",2015-03-01,0.975,1
"Saudi Arabia","March",2016-03-01,2.677,1
"Saudi Arabia","March",2017-03-01,1.236,1
"Saudi Arabia","March",2018-03-01,4.034,1
"Saudi Arabia","March",2019-03-01,-0.49,1
"Saudi Arabia","April",2000-04-01,2.767,1
"Saudi Arabia","April",2001-04-01,1.807,1
"Saudi Arabia","April",2002-04-01,0.661,1
"Saudi Arabia","April",2003-04-01,1.665,1
"Saudi Arabia","April",2004-04-01,0.484,1
"Saudi Arabia","April",2005-04-01,1.664,1
"Saudi Arabia","April",2006-04-01,0.557,1
"Saudi Arabia","April",2007-04-01,0.971,1
"Saudi Arabia","April",2008-04-01,2.293,1
"Saudi Arabia","April",2009-04-01,1.173,1
"Saudi Arabia","April",2010-04-01,1.914,1
"Saudi Arabia","April",2011-04-01,0.938,1
"Saudi Arabia","April",2012-04-01,1.468,1
"Saudi Arabia","April",2013-04-01,0.86,1
"Saudi Arabia","April",2014-04-01,3.057,1
"Saudi Arabia","April",2015-04-01,1.413,1
"Saudi Arabia","April",2016-04-01,1.458,1
"Saudi Arabia","April",2017-04-01,2.839,1
"Saudi Arabia","April",2018-04-01,1.118,1
"Saudi Arabia","April",2019-04-01,0.137,1
"Saudi Arabia","May",2000-05-01,1.161,1
"Saudi Arabia","May",2001-05-01,1.131,1
"Saudi Arabia","May",2002-05-01,1.236,1
"Saudi Arabia","May",2003-05-01,1.882,1
"Saudi Arabia","May",2004-05-01,0.982,1
"Saudi Arabia","May",2005-05-01,0.218,1
"Saudi Arabia","May",2006-05-01,1.369,1
"Saudi Arabia","May",2007-05-01,2.287,1
"Saudi Arabia","May",2008-05-01,1.063,1
"Saudi Arabia","May",2009-05-01,1.36,1
"Saudi Arabia","May",2010-05-01,1.66,1
"Saudi Arabia","May",2011-05-01,1.572,1
"Saudi Arabia","May",2012-05-01,2.555,1
"Saudi Arabia","May",2013-05-01,0.583,1
"Saudi Arabia","May",2014-05-01,1.506,1
"Saudi Arabia","May",2015-05-01,2.49,1
"Saudi Arabia","May",2016-05-01,2.011,1
"Saudi Arabia","May",2017-05-01,2.272,1
"Saudi Arabia","May",2018-05-01,1.685,1
"Saudi Arabia","May",2019-05-01,1.544,1
"Saudi Arabia","June",2000-06-01,0.979,1
"Saudi Arabia","June",2001-06-01,0.664,1
"Saudi Arabia","June",2002-06-01,0.868,1
"Saudi Arabia","June",2003-06-01,1.221,1
"Saudi Arabia","June",2004-06-01,0.594,1
"Saudi Arabia","June",2005-06-01,0.834,1
"Saudi Arabia","June",2006-06-01,1.964,1
"Saudi Arabia","June",2007-06-01,1.237,1
"Saudi Arabia","June",2008-06-01,1.059,1
"Saudi Arabia","June",2009-06-01,1.974,1
"Saudi Arabia","June",2010-06-01,2.162,1
"Saudi Arabia","June",2011-06-01,1.445,1
"Saudi Arabia","June",2012-06-01,1.949,1
"Saudi Arabia","June",2013-06-01,0.574,1
"Saudi Arabia","June",2014-06-01,0.964,1
"Saudi Arabia","June",2015-06-01,1.004,1
"Saudi Arabia","June",2016-06-01,2.093,1
"Saudi Arabia","June",2017-06-01,1.99,1
"Saudi Arabia","June",2018-06-01,1.961,1
"Saudi Arabia","June",2019-06-01,2.671,1
"Saudi Arabia","July",2000-07-01,2.629,1
"Saudi Arabia","July",2001-07-01,1.083,1
"Saudi Arabia","July",2002-07-01,1.944,1
"Saudi Arabia","July",2003-07-01,0.801,1
"Saudi Arabia","July",2004-07-01,1.481,1
"Saudi Arabia","July",2005-07-01,1.103,1
"Saudi Arabia","July",2006-07-01,0.973,1
"Saudi Arabia","July",2007-07-01,0.838,1
"Saudi Arabia","July",2008-07-01,1.372,1
"Saudi Arabia","July",2009-07-01,1.067,1
"Saudi Arabia","July",2010-07-01,2.268,1
"Saudi Arabia","July",2011-07-01,1.883,1
"Saudi Arabia","July",2012-07-01,2.626,1
"Saudi Arabia","July",2013-07-01,1.847,1
"Saudi Arabia","July",2014-07-01,1.09,1
"Saudi Arabia","July",2015-07-01,1.688,1
"Saudi Arabia","July",2016-07-01,2.016,1
"Saudi Arabia","July",2017-07-01,3.294,1
"Saudi Arabia","July",2018-07-01,1.906,1
"Saudi Arabia","July",2019-07-01,1.705,1
"Saudi Arabia","August",2000-08-01,2.18,1
"Saudi Arabia","August",2001-08-01,2.51,1
"Saudi Arabia","August",2002-08-01,1.477,1
"Saudi Arabia","August",2003-08-01,2.097,1
"Saudi Arabia","August",2004-08-01,0.958,1
"Saudi Arabia","August",2005-08-01,1.459,1
"Saudi Arabia","August",2006-08-01,2.178,1
"Saudi Arabia","August",2007-08-01,1.787,1
"Saudi Arabia","August",2008-08-01,1.623,1
"Saudi Arabia","August",2009-08-01,1.768,1
"Saudi Arabia","August",2010-08-01,3.018,1
"Saudi Arabia","August",2011-08-01,1.896,1
"Saudi Arabia","August",2012-08-01,2.236,1
"Saudi Arabia","August",2013-08-01,1.19,1
"Saudi Arabia","August",2014-08-01,2.225,1
"Saudi Arabia","August",2015-08-01,3.017,1
"Saudi Arabia","August",2016-08-01,2.675,1
"Saudi Arabia","August",2017-08-01,3.213,1
"Saudi Arabia","August",2018-08-01,1.648,1
"Saudi Arabia","August",2019-08-01,1.678,1
"Saudi Arabia","September",2000-09-01,0.45,1
"Saudi Arabia","September",2001-09-01,1.259,1
"Saudi Arabia","September",2002-09-01,1.096,1
"Saudi Arabia","September",2003-09-01,0.557,1
"Saudi Arabia","September",2004-09-01,0.484,1
"Saudi Arabia","September",2005-09-01,0.653,1
"Saudi Arabia","September",2006-09-01,0.804,1
"Saudi Arabia","September",2007-09-01,1.493,1
"Saudi Arabia","September",2008-09-01,1.753,1
"Saudi Arabia","September",2009-09-01,0.973,1
"Saudi Arabia","September",2010-09-01,2.188,1
"Saudi Arabia","September",2011-09-01,1.271,1
"Saudi Arabia","September",2012-09-01,1.361,1
"Saudi Arabia","September",2013-09-01,1.171,1
"Saudi Arabia","September",2014-09-01,1.156,1
"Saudi Arabia","September",2015-09-01,2.74,1
"Saudi Arabia","September",2016-09-01,1.704,1
"Saudi Arabia","September",2017-09-01,2.202,1
"Saudi Arabia","September",2018-09-01,2.617,1
"Saudi Arabia","September",2019-09-01,2.532,1
"Saudi Arabia","October",2000-10-01,0.185,1
"Saudi Arabia","October",2001-10-01,0.756,1
"Saudi Arabia","October",2002-10-01,1.466,1
"Saudi Arabia","October",2003-10-01,1.23,1
"Saudi Arabia","October",2004-10-01,1.207,1
"Saudi Arabia","October",2005-10-01,0.339,1
"Saudi Arabia","October",2006-10-01,1.607,1
"Saudi Arabia","October",2007-10-01,1.115,1
"Saudi Arabia","October",2008-10-01,0.315,1
"Saudi Arabia","October",2009-10-01,1.052,1
"Saudi Arabia","October",2010-10-01,2.231,1
"Saudi Arabia","October",2011-10-01,0.737,1
"Saudi Arabia","October",2012-10-01,1.709,1
"Saudi Arabia","October",2013-10-01,-0.023,1
"Saudi Arabia","October",2014-10-01,1.367,1
"Saudi Arabia","October",2015-10-01,2.948,1
"Saudi Arabia","October",2016-10-01,1.002,1
"Saudi Arabia","October",2017-10-01,1.527,1
"Saudi Arabia","October",2018-10-01,1.373,1
"Saudi Arabia","October",2019-10-01,2.958,1
"Saudi Arabia","November",2000-11-01,-0.654,1
"Saudi Arabia","November",2001-11-01,0.279,1
"Saudi Arabia","November",2002-11-01,0.789,1
"Saudi Arabia","November",2003-11-01,0.873,1
"Saudi Arabia","November",2004-11-01,1.173,1
"Saudi Arabia","November",2005-11-01,0.249,1
"Saudi Arabia","November",2006-11-01,-0.066,1
"Saudi Arabia","November",2007-11-01,1.285,1
"Saudi Arabia","November",2008-11-01,0.198,1
"Saudi Arabia","November",2009-11-01,1.235,1
"Saudi Arabia","November",2010-11-01,1.448,1
"Saudi Arabia","November",2011-11-01,-1.367,1
"Saudi Arabia","November",2012-11-01,1.455,1
"Saudi Arabia","November",2013-11-01,1.512,1
"Saudi Arabia","November",2014-11-01,0.23,1
"Saudi Arabia","November",2015-11-01,1.711,1
"Saudi Arabia","November",2016-11-01,1.067,1
"Saudi Arabia","November",2017-11-01,1.826,1
"Saudi Arabia","November",2018-11-01,0.756,1
"Saudi Arabia","November",2019-11-01,1.784,1
"Saudi Arabia","December",2000-12-01,0.436,1
"Saudi Arabia","December",2001-12-01,2.515,1
"Saudi Arabia","December",2002-12-01,0.35,1
"Saudi Arabia","December",2003-12-01,1.197,1
"Saudi Arabia","December",2004-12-01,-1.342,1
"Saudi Arabia","December",2005-12-01,1.868,1
"Saudi Arabia","December",2006-12-01,-2.203,1
"Saudi Arabia","December",2007-12-01,0.744,1
"Saudi Arabia","December",2008-12-01,-0.188,1
"Saudi Arabia","December",2009-12-01,1.648,1
"Saudi Arabia","December",2010-12-01,1.03,1
"Saudi Arabia","December",2011-12-01,-0.489,1
"Saudi Arabia","December",2012-12-01,1.242,1
"Saudi Arabia","December",2013-12-01,0.4,1
"Saudi Arabia","December",2014-12-01,2.369,1
"Saudi Arabia","December",2015-12-01,0.05,1
"Saudi Arabia","December",2016-12-01,1.247,1
"Saudi Arabia","December",2017-12-01,1.309,1
"Saudi Arabia","December",2018-12-01,2.109,1
"Saudi Arabia","December",2019-12-01,1.541,1
"South Georgia and the South Sandwich Islands","January",2000-01-01,2.687,1
"South Georgia and the South Sandwich Islands","January",2001-01-01,NA,1
"South Georgia and the South Sandwich Islands","January",2002-01-01,NA,1
"South Georgia and the South Sandwich Islands","January",2003-01-01,0.997,1
"South Georgia and the South Sandwich Islands","January",2004-01-01,NA,1
"South Georgia and the South Sandwich Islands","January",2005-01-01,NA,1
"South Georgia and the South Sandwich Islands","January",2006-01-01,2.187,1
"South Georgia and the South Sandwich Islands","January",2007-01-01,0.677,1
"South Georgia and the South Sandwich Islands","January",2008-01-01,1.557,1
"South Georgia and the South Sandwich Islands","January",2009-01-01,2.287,1
"South Georgia and the South Sandwich Islands","January",2010-01-01,-0.473,1
"South Georgia and the South Sandwich Islands","January",2011-01-01,NA,1
"South Georgia and the South Sandwich Islands","January",2012-01-01,1.037,1
"South Georgia and the South Sandwich Islands","January",2013-01-01,-1.033,1
"South Georgia and the South Sandwich Islands","January",2014-01-01,-1.053,1
"South Georgia and the South Sandwich Islands","January",2015-01-01,-0.063,1
"South Georgia and the South Sandwich Islands","January",2016-01-01,-0.263,1
"South Georgia and the South Sandwich Islands","January",2017-01-01,-0.013,1
"South Georgia and the South Sandwich Islands","January",2018-01-01,1.987,1
"South Georgia and the South Sandwich Islands","January",2019-01-01,1.387,1
"South Georgia and the South Sandwich Islands","February",2000-02-01,2.063,1
"South Georgia and the South Sandwich Islands","February",2001-02-01,NA,1
"South Georgia and the South Sandwich Islands","February",2002-02-01,NA,1
"South Georgia and the South Sandwich Islands","February",2003-02-01,NA,1
"South Georgia and the South Sandwich Islands","February",2004-02-01,NA,1
"South Georgia and the South Sandwich Islands","February",2005-02-01,NA,1
"South Georgia and the South Sandwich Islands","February",2006-02-01,0.553,1
"South Georgia and the South Sandwich Islands","February",2007-02-01,0.003,1
"South Georgia and the South Sandwich Islands","February",2008-02-01,1.203,1
"South Georgia and the South Sandwich Islands","February",2009-02-01,0.033,1
"South Georgia and the South Sandwich Islands","February",2010-02-01,-1.167,1
"South Georgia and the South Sandwich Islands","February",2011-02-01,1.533,1
"South Georgia and the South Sandwich Islands","February",2012-02-01,-0.227,1
"South Georgia and the South Sandwich Islands","February",2013-02-01,-0.607,1
"South Georgia and the South Sandwich Islands","February",2014-02-01,-0.467,1
"South Georgia and the South Sandwich Islands","February",2015-02-01,0.533,1
"South Georgia and the South Sandwich Islands","February",2016-02-01,0.033,1
"South Georgia and the South Sandwich Islands","February",2017-02-01,0.883,1
"South Georgia and the South Sandwich Islands","February",2018-02-01,2.083,1
"South Georgia and the South Sandwich Islands","February",2019-02-01,-0.267,1
"South Georgia and the South Sandwich Islands","March",2000-03-01,NA,1
"South Georgia and the South Sandwich Islands","March",2001-03-01,NA,1
"South Georgia and the South Sandwich Islands","March",2002-03-01,-1.735,1
"South Georgia and the South Sandwich Islands","March",2003-03-01,0.115,1
"South Georgia and the South Sandwich Islands","March",2004-03-01,NA,1
"South Georgia and the South Sandwich Islands","March",2005-03-01,0.235,1
"South Georgia and the South Sandwich Islands","March",2006-03-01,3.255,1
"South Georgia and the South Sandwich Islands","March",2007-03-01,-0.755,1
"South Georgia and the South Sandwich Islands","March",2008-03-01,1.195,1
"South Georgia and the South Sandwich Islands","March",2009-03-01,0.125,1
"South Georgia and the South Sandwich Islands","March",2010-03-01,-0.325,1
"South Georgia and the South Sandwich Islands","March",2011-03-01,1.225,1
"South Georgia and the South Sandwich Islands","March",2012-03-01,-0.875,1
"South Georgia and the South Sandwich Islands","March",2013-03-01,-0.985,1
"South Georgia and the South Sandwich Islands","March",2014-03-01,-0.325,1
"South Georgia and the South Sandwich Islands","March",2015-03-01,0.425,1
"South Georgia and the South Sandwich Islands","March",2016-03-01,0.975,1
"South Georgia and the South Sandwich Islands","March",2017-03-01,-1.425,1
"South Georgia and the South Sandwich Islands","March",2018-03-01,0.675,1
"South Georgia and the South Sandwich Islands","March",2019-03-01,-0.125,1
"South Georgia and the South Sandwich Islands","April",2000-04-01,0.867,1
"South Georgia and the South Sandwich Islands","April",2001-04-01,0.207,1
"South Georgia and the South Sandwich Islands","April",2002-04-01,0.287,1
"South Georgia and the South Sandwich Islands","April",2003-04-01,0.277,1
"South Georgia and the South Sandwich Islands","April",2004-04-01,NA,1
"South Georgia and the South Sandwich Islands","April",2005-04-01,0.277,1
"South Georgia and the South Sandwich Islands","April",2006-04-01,NA,1
"South Georgia and the South Sandwich Islands","April",2007-04-01,NA,1
"South Georgia and the South Sandwich Islands","April",2008-04-01,-0.883,1
"South Georgia and the South Sandwich Islands","April",2009-04-01,-1.953,1
"South Georgia and the South Sandwich Islands","April",2010-04-01,NA,1
"South Georgia and the South Sandwich Islands","April",2011-04-01,0.447,1
"South Georgia and the South Sandwich Islands","April",2012-04-01,-1.453,1
"South Georgia and the South Sandwich Islands","April",2013-04-01,-0.773,1
"South Georgia and the South Sandwich Islands","April",2014-04-01,-1.103,1
"South Georgia and the South Sandwich Islands","April",2015-04-01,-1.353,1
"South Georgia and the South Sandwich Islands","April",2016-04-01,-1.053,1
"South Georgia and the South Sandwich Islands","April",2017-04-01,-1.353,1
"South Georgia and the South Sandwich Islands","April",2018-04-01,1.297,1
"South Georgia and the South Sandwich Islands","April",2019-04-01,-1.303,1
"South Georgia and the South Sandwich Islands","May",2000-05-01,NA,1
"South Georgia and the South Sandwich Islands","May",2001-05-01,0.53,1
"South Georgia and the South Sandwich Islands","May",2002-05-01,-1.45,1
"South Georgia and the South Sandwich Islands","May",2003-05-01,1.51,1
"South Georgia and the South Sandwich Islands","May",2004-05-01,NA,1
"South Georgia and the South Sandwich Islands","May",2005-05-01,1.05,1
"South Georgia and the South Sandwich Islands","May",2006-05-01,3.65,1
"South Georgia and the South Sandwich Islands","May",2007-05-01,-1.06,1
"South Georgia and the South Sandwich Islands","May",2008-05-01,-0.61,1
"South Georgia and the South Sandwich Islands","May",2009-05-01,-0.98,1
"South Georgia and the South Sandwich Islands","May",2010-05-01,2.32,1
"South Georgia and the South Sandwich Islands","May",2011-05-01,0.02,1
"South Georgia and the South Sandwich Islands","May",2012-05-01,-0.08,1
"South Georgia and the South Sandwich Islands","May",2013-05-01,0.37,1
"South Georgia and the South Sandwich Islands","May",2014-05-01,-1.38,1
"South Georgia and the South Sandwich Islands","May",2015-05-01,1.32,1
"South Georgia and the South Sandwich Islands","May",2016-05-01,-1.13,1
"South Georgia and the South Sandwich Islands","May",2017-05-01,1.42,1
"South Georgia and the South Sandwich Islands","May",2018-05-01,-0.23,1
